Step,MSE,PSNR,SSIM,Percentage Explored
0,0.1212,15.0844,0.4465,0.81
10,0.1116,15.4408,0.4608,2.57
20,0.1107,15.4745,0.4708,3.76
30,0.1110,15.4642,0.4609,4.63
40,0.1074,15.6090,0.4921,6.78
50,0.1054,15.6874,0.5108,7.89
60,0.1053,15.6940,0.5126,8.05
70,0.1052,15.6960,0.5139,8.33
80,0.1052,15.6958,0.5138,8.37
90,0.1052,15.6961,0.5142,8.39
100,0.1053,15.6923,0.5153,9.34
110,0.1045,15.7280,0.5209,9.73
120,0.1044,15.7298,0.5220,10.11
130,0.1043,15.7349,0.5220,10.02
140,0.1043,15.7349,0.5198,9.63
150,0.1043,15.7350,0.5195,9.49
160,0.1044,15.7302,0.5159,9.28
170,0.1030,15.7908,0.5298,10.42
180,0.1029,15.7923,0.5303,10.59
190,0.1029,15.7931,0.5298,10.89
200,0.1029,15.7937,0.5299,10.84
210,0.1029,15.7937,0.5299,10.84
220,0.1060,15.6628,0.5166,10.69
230,0.1037,15.7585,0.5249,11.08
240,0.1017,15.8438,0.5312,11.20
250,0.1027,15.8001,0.5232,10.87
260,0.1040,15.7462,0.5133,10.29
270,0.1049,15.7115,0.5083,9.93
280,0.1058,15.6720,0.5015,8.99
290,0.1054,15.6878,0.5093,8.94
300,0.1050,15.7045,0.5126,9.45
310,0.1047,15.7168,0.5192,10.01
320,0.1046,15.7212,0.5204,10.37
330,0.1040,15.7489,0.5268,10.49
340,0.1075,15.6025,0.5087,9.85
350,0.1078,15.5897,0.5046,9.04
360,0.1079,15.5864,0.5042,8.80
370,0.1079,15.5864,0.5042,8.80
380,0.1079,15.5871,0.5045,8.97
390,0.1080,15.5844,0.5046,9.26
400,0.1074,15.6073,0.5140,9.63
410,0.1074,15.6073,0.5140,9.63
420,0.1072,15.6146,0.5167,9.84
430,0.1070,15.6237,0.5183,9.71
440,0.1088,15.5529,0.5083,9.45
450,0.1095,15.5225,0.5074,8.48
460,0.1095,15.5252,0.5063,7.90
470,0.1104,15.4895,0.4996,6.95
480,0.1106,15.4808,0.4946,6.62
490,0.1106,15.4809,0.4949,6.66
500,0.3557,10.4409,0.2236,6.88
510,0.3255,10.8266,0.2418,8.65
520,0.2922,11.2950,0.2599,10.07
530,0.2852,11.4012,0.2745,11.02
540,0.2816,11.4561,0.2823,11.60
550,0.2617,11.7745,0.2951,12.52
560,0.2533,11.9166,0.3016,12.99
570,0.2326,12.2860,0.3086,13.67
580,0.2215,12.4977,0.3193,14.60
590,0.2075,12.7811,0.3299,15.68
600,0.2118,12.6924,0.3296,16.20
610,0.1814,13.3665,0.3405,17.09
620,0.1812,13.3711,0.3383,16.58
630,0.1809,13.3774,0.3405,16.20
640,0.1769,13.4742,0.3476,16.71
650,0.1766,13.4822,0.3473,16.57
660,0.1777,13.4544,0.3421,16.15
670,0.1749,13.5249,0.3496,16.77
680,0.1778,13.4531,0.3547,17.46
690,0.1735,13.5598,0.3791,19.71
700,0.1791,13.4212,0.3636,18.71
710,0.1961,13.0273,0.3436,16.82
720,0.1978,12.9900,0.3405,16.21
730,0.2015,12.9096,0.3501,16.63
740,0.1933,13.0903,0.3518,17.13
750,0.1937,13.0800,0.3537,17.40
760,0.1896,13.1744,0.3643,18.23
770,0.1877,13.2173,0.3742,19.23
780,0.1851,13.2782,0.3793,20.11
790,0.1828,13.3326,0.3754,20.04
800,0.1891,13.1854,0.3663,18.40
810,0.2243,12.4439,0.3547,17.52
820,0.2308,12.3197,0.3529,17.33
830,0.2294,12.3458,0.3533,17.42
840,0.2295,12.3435,0.3502,17.23
850,0.2254,12.4235,0.3577,18.07
860,0.2228,12.4721,0.3603,18.80
870,0.2193,12.5420,0.3637,18.89
880,0.2204,12.5210,0.3581,18.18
890,0.2230,12.4696,0.3432,16.53
900,0.2230,12.4696,0.3432,16.53
910,0.2229,12.4704,0.3438,16.63
920,0.2247,12.4353,0.3350,15.69
930,0.2410,12.1325,0.3221,14.45
940,0.2647,11.7242,0.2964,11.96
950,0.2750,11.5590,0.2660,9.74
960,0.2808,11.4688,0.2560,8.92
970,0.2515,11.9463,0.2717,10.49
980,0.2391,12.1656,0.2855,11.42
990,0.2395,12.1593,0.2861,11.60
